,portfolio,investment,cash
2022-10-04,266718.68825352,154743.50681497002,111975.18143854997
2022-10-06,267109.00709791994,155133.82565937,111975.18143854997
2022-10-07,265845.89104365,153870.7096051,111975.18143854997
2022-10-10,264254.11378371,152278.93234516002,111975.18143854997
2022-10-11,261161.38977597997,149186.20833743,111975.18143854997
2022-10-12,261669.59739726997,148481.66595872,113187.93143854997
2022-10-13,263144.92942348996,150680.99798493998,112463.93143854997
2022-10-14,263021.85476948996,150557.92333094002,112463.93143854997
2022-10-17,262613.00608598,150149.07464742998,112463.93143854997
2022-10-18,264767.07241304,152303.14097449,112463.93143854997
2022-10-19,264956.09133481997,152492.15989627,112463.93143854997
2022-10-20,265183.48597081995,152719.55453227,112463.93143854997
2022-10-21,265258.5702873999,152794.63884884998,112463.93143854997
2022-10-24,265862.23125598,153398.29981743003,112463.93143854997
2022-10-25,268336.62008281995,155872.68864427,112463.93143854997
2022-10-27,269257.58490068,155182.30379713,114075.28110354998
2022-10-28,269335.42988855,155260.14878500003,114075.28110354998
2022-10-31,270375.29147729994,152552.91037374997,117822.38110354998
2022-11-01,272569.62137730996,154747.24027375996,117822.38110354998
2022-11-02,273414.68515604,155592.30405249,117822.38110354998
2022-11-03,272622.35111427,154799.97001072,117822.38110354998
2022-11-04,271172.37241417996,153349.99131062996,117822.38110354998
2022-11-07,271309.62608337,153487.24497982,117822.38110354998
2022-11-09,268193.43443304,150371.05332949,117822.38110354998
2022-11-10,265103.48063926,147281.09953570997,117822.38110354998
2022-11-11,265499.71118185,147677.3300783,117822.38110354998
2022-11-14,266996.15271917,149173.77161562,117822.38110354998
2022-11-15,267190.21620072,149367.83509717,117822.38110354998
2022-11-16,265687.90862572996,147865.52752217997,117822.38110354998
2022-11-17,264365.62569665,146543.2445931,117822.38110354998
2022-11-18,265276.42640543997,147479.04530188997,117797.38110354998
2022-11-21,267652.70195704995,149855.3208535,117797.38110354998
2022-11-22,268255.5161652,150458.13506164998,117797.38110354998
2022-11-23,268583.81022289,150786.42911934,117797.38110354998
2022-11-24,268721.16586391,148227.13565136,120494.03021254999
2022-11-25,270964.8062574599,150470.77604490996,120494.03021254999
2022-11-28,271511.15082179,151017.12060924002,120494.03021254999
2022-11-29,271178.17348004,150684.14326749,120494.03021254999
2022-11-30,272561.02566001,152066.99544746,120494.03021254999
2022-12-01,272154.99383208004,151660.96361953003,120494.03021254999
2022-12-02,276870.23043814,156376.20022559,120494.03021254999
2022-12-05,275470.1122324,154976.08201984997,120494.03021254999
2022-12-06,274491.10680476,153997.07659221,120494.03021254999
2022-12-07,273003.82071662997,152185.59042407997,120818.23029254998
2022-12-08,273795.02579936,152976.79550681,120818.23029254998
2022-12-09,274054.87123934,153236.64094679,120818.23029254998
2022-12-12,273942.87948768,153124.64919512998,120818.23029254998
2022-12-13,271781.34757356,150963.11728101003,120818.23029254998
2022-12-14,272641.80474591,151823.57445336002,120818.23029254998
2022-12-15,273000.92882564996,152182.6985331,120818.23029254998
2022-12-16,269685.20845875994,148866.97816620997,120818.23029254998
2022-12-19,269733.62404684996,148915.3937543,120818.23029254998
2022-12-20,269741.40293801,148923.17264546,120818.23029254998
2022-12-21,270523.0729934,149704.84270085001,120818.23029254998
2022-12-22,268011.17034753,141488.621406,126522.54894152998
2022-12-23,263483.83809052996,136961.289149,126522.54894152998
2022-12-26,265481.12827353,145318.279342,120162.84893152998
2022-12-27,265037.56777152995,144874.71884,120162.84893152998
2022-12-28,264679.49771252996,144516.648781,120162.84893152998
2022-12-29,265131.32054453,144968.471613,120162.84893152998
2022-12-30,266439.66889453,154214.119963,112225.54893152998
2023-01-02,269970.48938553,157744.940454,112225.54893152998
2023-01-03,270408.30859052995,158182.75965899997,112225.54893152998
2023-01-04,268399.39865752996,156173.84972600001,112225.54893152998
2023-01-05,268033.98846953,154496.439538,113537.54893152998
2023-01-06,270137.69937553,158026.950474,112110.74890152998
2023-01-09,270972.26850853,158861.519607,112110.74890152998
2023-01-10,271466.12857953,159355.379678,112110.74890152998
2023-01-11,271537.91890853,159427.17000699998,112110.74890152998
2023-01-12,270798.18881653,158687.439915,112110.74890152998
2023-01-13,271796.33814753,159685.589246,112110.74890152998
2023-01-16,271524.79889752995,158754.249716,112770.54918152998
2023-01-17,272781.39975453,160010.850573,112770.54918152998
2023-01-18,273152.15918753,160401.41003600002,112750.74915152998
2023-01-19,273529.65841752995,160778.90926599997,112750.74915152998
2023-01-20,272811.44977153,156616.101014,116195.34875752998
2023-01-23,271928.54905953,155733.200302,116195.34875752998
2023-01-24,270065.14933553,153100.650558,116964.49877752998
2023-01-25,270473.79852153,154311.849464,116161.94905752999
2023-01-27,270745.84820153,154583.89914400002,116161.94905752999
2023-01-30,271398.19896753,155236.24990999998,116161.94905752999
2023-01-31,274210.44967553,158048.50061800002,116161.94905752999
2023-02-01,273885.74794353,157723.79888599998,116161.94905752999
2023-02-02,274220.04839352996,155847.24958,118372.79881352998
2023-02-03,275132.03954033,141966.67746590002,133165.36207442998
2023-02-06,276723.53484533,143558.1727709,133165.36207442998
2023-02-07,273749.14069933,140583.7786249,133165.36207442998
2023-02-08,274345.69236953,141180.33029510002,133165.36207442998
2023-02-09,274268.09715853,141102.73508410002,133165.36207442998
2023-02-10,272896.23685953,139862.0747451,133034.16211443
2023-02-13,272347.22647943,139313.064365,133034.16211443
2023-02-14,271750.58128032996,138716.41916589998,133034.16211443
2023-02-15,272776.98111853,139742.8190041,133034.16211443
2023-02-16,273888.20567443,140854.04356000002,133034.16211443
2023-02-17,273601.70907943,143262.146995,130339.56208442998
2023-02-20,272822.93965452997,142483.37757009998,130339.56208442998
2023-02-21,272956.09894033,142616.5368559,130339.56208442998
2023-02-22,271359.48774943,138879.325665,132480.16208443
2023-02-23,271841.81167742994,139653.878917,132187.93276042998
2023-02-24,270868.95294133,138681.0201809,132187.93276042998
2023-02-27,268847.82362843,136659.89086800002,132187.93276042998
2023-02-28,268178.84088743,135990.908127,132187.93276042998
2023-03-01,269344.27642633,137156.3436659,132187.93276042998
2023-03-02,268542.71156742994,136354.77880699997,132187.93276042998
2023-03-03,270242.31625842996,138054.38349799998,132187.93276042998
2023-03-06,269890.82658533,138190.85214670002,131699.97443863
2023-03-08,270286.73461133,138586.76017270001,131699.97443863
2023-03-09,270533.77770343004,138833.80326480002,131699.97443863
2023-03-10,269752.78617283003,138052.81173420002,131699.97443863
2023-03-13,267612.98415513,135913.0097165,131699.97443863
2023-03-14,267240.76783403,135540.7933954,131699.97443863
2023-03-15,268330.38226093,136210.30804230002,132120.07421862998
2023-03-16,267160.82323692995,135040.74901829998,132120.07421862998
2023-03-17,268640.21686443,138117.7676458,130522.44921862998
2023-03-20,267261.30077033,135615.2468397,131646.05393062998
2023-03-21,267860.24930092995,136214.1953703,131646.05393062998
2023-03-22,267440.42606782995,135794.3721372,131646.05393062998
2023-03-23,266826.95274552994,89558.09881489997,177268.85393062996
2023-03-24,266546.33307013,143889.0685295,122657.26454062996
2023-03-27,267229.23610602994,144571.97156540002,122657.26454062996
2023-03-28,266520.71114722994,143863.4466066,122657.26454062996
2023-03-29,268475.8017819299,145818.5372413,122657.26454062996
2023-03-31,269500.49588902993,146843.2313484,122657.26454062996
2023-04-03,269579.46985512995,146922.2053145,122657.26454062996
2023-04-05,270288.64664303,147631.3821024,122657.26454062996
2023-04-06,271698.81356032996,149041.54901970003,122657.26454062996
2023-04-10,272690.70093233,150033.4363917,122657.26454062996
2023-04-11,273485.60100433,150828.33646370002,122657.26454062996
2023-04-12,273594.06570142996,150936.80116079998,122657.26454062996
2023-04-13,273061.0506981299,149573.48069899998,123487.56999912995
2023-04-17,274152.9896871299,150665.41968799997,123487.56999912995
2023-04-18,274177.3560421299,150689.786043,123487.56999912995
2023-04-19,272772.38773912995,149284.81774,123487.56999912995
2023-04-20,273170.42667013,149682.85667100002,123487.56999912995
2023-04-21,272393.68028612994,148906.11028700002,123487.56999912995
2023-04-24,273503.71555012994,150016.145551,123487.56999912995
2023-04-25,273419.83758412994,149932.267585,123487.56999912995
2023-04-26,274168.27279112994,150680.702792,123487.56999912995
2023-04-27,275468.2068551299,151980.636856,123487.56999912995
2023-04-28,277132.35359213,153644.78359300003,123487.56999912995
2023-05-02,277664.47983712994,154176.909838,123487.56999912995
2023-05-03,278055.0485551299,154567.478556,123487.56999912995
2023-05-04,279420.13414013,155932.56414100004,123487.56999912995
2023-05-05,278321.45392252994,148067.48254156,130253.97138096995
2023-05-08,280234.44137946994,149980.46999850002,130253.97138096995
2023-05-09,279584.14479646995,149330.17341549997,130253.97138096995
2023-05-10,282775.55192905996,152062.51468217,130713.03724688994
2023-05-11,282876.59529843996,152163.55805155,130713.03724688994
2023-05-12,284190.3696686099,155890.71416766,128299.65550094994
2023-05-15,289712.3099496999,161412.65444874996,128299.65550094994
2023-05-16,287150.55521896994,158850.89971802,128299.65550094994
2023-05-17,287275.08053836995,158975.42503742,128299.65550094994
2023-05-18,285468.0726523299,157168.41715138,128299.65550094994
2023-05-19,285593.78094235994,157589.87001999997,128003.91092235994
2023-05-22,285085.3868123599,157081.47589,128003.91092235994
2023-05-23,285601.7334073599,157597.822485,128003.91092235994
2023-05-24,285192.30281235994,157188.39189,128003.91092235994
2023-05-25,286144.61782735994,158140.70690500003,128003.91092235994
2023-05-26,288111.5617823599,158555.24789499998,129556.31388735994
2023-05-29,288789.6130223599,159233.29913499998,129556.31388735994
2023-05-30,289017.7131023599,159461.39921499998,129556.31388735994
2023-05-31,289559.1638173599,160002.84992999997,129556.31388735994
2023-06-01,290536.33951235993,160980.02562499998,129556.31388735994
2023-06-02,292204.08852611994,162358.56623750998,129845.52228860994
2023-06-05,293352.65587361995,163507.13358501001,129845.52228860994
2023-06-06,292772.52768865996,162358.50560005003,130414.02208860994
2023-06-07,294023.06119513995,163609.03910653002,130414.02208860994
2023-06-08,293819.29588920996,163405.2738006,130414.02208860994
2023-06-09,293430.40738840995,162312.5354698,131117.87191860995
2023-06-12,294188.52493738994,163172.35271878,131016.17221860995
2023-06-13,295559.96116735996,164543.78894875,131016.17221860995
2023-06-14,295545.16192549,161857.21897688002,133687.94294860997
2023-06-15,297932.56474776997,164244.62179916003,133687.94294860997
2023-06-16,298471.87979485997,164783.93684625,133687.94294860997
2023-06-19,298604.6010736,164081.70812499002,134522.89294860998
2023-06-20,299390.26049652,164260.16772791,135130.09276861
2023-06-21,300552.21132279997,165422.11855418998,135130.09276861
2023-06-22,297665.16711872,162535.07435011002,135130.09276861
2023-06-23,295421.49405372,160291.40128510998,135130.09276861
2023-06-26,296076.66785782995,160946.57508921996,135130.09276861
2023-06-27,296923.05345798004,158023.55068937002,138899.50276861
2023-06-28,298343.71760295,159444.21483434,138899.50276861
2023-06-30,299314.28097305004,160414.77820444002,138899.50276861
2023-07-03,299159.90529553,160260.40252692002,138899.50276861
2023-07-04,298289.85320096,159390.35043235,138899.50276861
2023-07-05,300640.67997781996,161741.17720920997,138899.50276861
2023-07-06,302249.54139185,159594.20931483997,142655.33207700998
2023-07-07,301417.58001448994,158762.24793748,142655.33207700998
2023-07-10,301055.55121017003,158400.21913316002,142655.33207700998
2023-07-11,302803.51760885,159793.98595784,143009.53165100998
2023-07-12,303863.77992953,160854.24827852,143009.53165100998
2023-07-13,302926.20413285,160700.92225684001,142225.28187600998
2023-07-14,305469.11023401,157421.327928,148047.78230600996
2023-07-17,307042.55186352995,158994.76955752002,148047.78230600996
2023-07-18,305074.25085449,157026.46854847998,148047.78230600996
2023-07-19,304513.25231301,156465.47000700003,148047.78230600996
2023-07-20,305567.02760748996,158201.69536148,147365.33224600996
2023-07-21,306504.64130185,159139.30905584,147365.33224600996
2023-07-24,306074.36683724995,159846.35664021998,146228.01019702997
2023-07-25,306185.91028972995,159744.80086322,146441.10942650997
2023-07-26,308893.44973319996,162452.34030669,146441.10942650997
2023-07-27,307345.0595915399,160903.95016502996,146441.10942650997
2023-07-28,308655.72277089,159260.12598245998,149395.59678842998
2023-07-31,310469.06398321997,162291.76719478998,148177.29678843
2023-08-01,310686.46816608997,162509.17137766,148177.29678843
2023-08-02,307547.97621141,159659.37962298,147888.59658843
2023-08-03,308759.93210435996,161974.03587592999,146785.89622843
2023-08-04,310050.53099585,163264.63476741998,146785.89622843
2023-08-07,311732.80437545,164946.90814702,146785.89622843
2023-08-08,311331.12341612997,164545.2271877,146785.89622843
2023-08-09,312077.02281490003,164308.62658647,147768.39622843
2023-08-10,313064.38642072,165295.99019229005,147768.39622843
2023-08-11,312255.05374399,161457.16906908,150797.88467491002
2023-08-14,313729.49590276997,162931.61122785998,150797.88467491002
2023-08-16,313840.29425359,163042.40957867997,150797.88467491002
2023-08-17,313849.4875248601,161919.20327595,151930.28424891003
2023-08-18,313999.34943815006,162069.06518924,151930.28424891003
2023-08-21,315400.5141190201,163027.48037011002,152373.03374891003
2023-08-22,316553.26742719003,164180.23367828,152373.03374891003
2023-08-23,318042.2587160601,165669.22496715002,152373.03374891003
2023-08-24,317993.91523665003,165620.88148773997,152373.03374891003
2023-08-25,317119.97077804,164746.93702913,152373.03374891003
2023-08-28,317709.38165082,161709.64793190997,155999.73371891002
2023-08-29,319772.48339189996,162659.74967298994,157112.73371891002
2023-08-30,320730.1341911,163617.40047218997,157112.73371891002
2023-08-31,320210.94540143,163098.21168252,157112.73371891002
2023-09-01,321195.46843829995,164082.73471938996,157112.73371891002
2023-09-04,321808.18459377997,165898.45087486997,155909.73371891002
2023-09-05,322312.22766806,167886.54377915,154425.68388891002
2023-09-06,323265.14797197003,168659.66425306,154605.48371891002
2023-09-07,324374.62854762,158392.57001544998,165982.05853217002
2023-09-08,326200.66139220004,160218.60286003002,165982.05853217002
2023-09-11,327716.85486347,161734.7963313,165982.05853217002
2023-09-12,321872.37553086004,155890.31699869002,165982.05853217002
2023-09-13,324890.0026503301,158951.49424816002,165938.50840217003
2023-09-14,325459.34549011,159520.83708794,165938.50840217003
2023-09-15,325959.43441747,160893.0262153,165066.40820217005
2023-09-18,325364.70428363,160298.29608146,165066.40820217005
2023-09-20,325286.40896534,157704.00076316998,167582.40820217005
2023-09-21,323491.6954647701,155909.2872626,167582.40820217005
2023-09-22,324291.69843381003,156633.59023163997,167658.10820217006
2023-09-25,326653.69152861007,158995.58332644,167658.10820217006
2023-09-26,327066.50682460004,159408.39862243,167658.10820217006
2023-09-27,329252.2704104701,161594.1622083,167658.10820217006
2023-09-28,328470.8393629701,160729.7311108,167741.10825217006
2023-09-29,330954.95186864,162119.44397646998,168835.50789217005
2023-10-03,331455.09273785003,162619.58484568002,168835.50789217005
2023-10-04,329139.81671668007,160304.30882451,168835.50789217005
2023-10-05,328484.1143239101,159648.60643174005,168835.50789217005
2023-10-06,330045.6084974101,162355.45133524,167690.15716217004
2023-10-09,329767.3205934401,160567.61291429002,169199.70767915004
2023-10-10,332420.97811491,163221.27043575997,169199.70767915004
2023-10-11,333298.47438119,164098.76670204,169199.70767915004
2023-10-12,333115.66872460005,146055.76134545,187059.90737915004
2023-10-13,335812.66189760005,166549.4937803,169263.16811730005
2023-10-16,337262.82146070007,167999.65334340002,169263.16811730005
2023-10-17,339578.9885252201,170315.82040792,169263.16811730005
2023-10-18,336747.49399089004,167484.32587359,169263.16811730005
2023-10-19,337195.34788967005,167932.17977237003,169263.16811730005
2023-10-20,335058.36396434007,165795.19584704,169263.16811730005
2023-10-23,328493.63839690003,159230.4702796,169263.16811730005
2023-10-25,328048.51857435005,131793.90061705,196254.61795730004
2023-10-26,327267.63118811004,164438.71263080998,162828.91855730006
2023-10-27,333394.05154635,170565.13298904998,162828.91855730006
2023-10-30,334470.4910227801,180749.57239548,153720.91862730007
2023-10-31,334757.59359774005,181036.67497043998,153720.91862730007
2023-11-01,333754.61164546007,180033.69301816,153720.91862730007
2023-11-02,336221.00716467004,182500.08853737,153720.91862730007
2023-11-03,338446.10512215004,184725.18649484997,153720.91862730007
2023-11-06,340601.4971284801,183536.62036729002,157064.87676119007
2023-11-07,342048.8495031501,184983.97274196002,157064.87676119007
2023-11-08,345448.47254116007,188383.59577997,157064.87676119007
2023-11-09,345140.34816451004,188075.47140331997,157064.87676119007
2023-11-10,345305.8270028101,178853.50093162002,166452.32607119007
2023-11-12,346790.62153962004,179437.11546842998,167353.50607119006
2023-11-13,349102.1988261801,180215.30181330003,168886.89701288007
2023-11-15,351439.9025634901,182553.00555061002,168886.89701288007
2023-11-16,352458.0369222701,183571.13990939004,168886.89701288007
2023-11-17,349597.89482815005,180710.99781527,168886.89701288007
2023-11-20,349155.5347615201,180268.63774864,168886.89701288007
2023-11-21,349718.6093496001,180831.71233672003,168886.89701288007
2023-11-22,348578.78318435,179691.88617146996,168886.89701288007
2023-11-23,349603.7599853701,180716.86297249,168886.89701288007
2023-11-24,349118.6194342901,180285.34350257,168833.27593172007
2023-11-28,349570.5499803,180737.27404857997,168833.27593172007
2023-11-29,350866.93821715005,177841.49740857998,173025.44080857007
2023-11-30,349670.9580913001,176145.19579773,173525.76229357006
2023-12-01,351281.32526963006,177993.96284606,173287.36242357007
2023-12-04,354958.3746859701,179984.04881413002,174974.32587184006
2023-12-05,355230.01737857005,179297.94082673,175932.07655184006
2023-12-06,355429.73187103006,179497.65531919003,175932.07655184006
2023-12-07,357634.9624676601,181702.88591582,175932.07655184006
2023-12-08,356834.47520109004,180224.09884924997,176610.37635184007
2023-12-11,357739.68693804,183865.31058619995,173874.37635184007
2023-12-12,358276.12961099006,184401.75325915,173874.37635184007
2023-12-13,358097.96580131,184223.58944947,173874.37635184007
2023-12-14,360264.9898796101,185000.71312777,175264.27675184008
2023-12-15,360698.67158346006,185434.39483161998,175264.27675184008
2023-12-18,359289.74378696,172399.27830113997,186890.46548582008
2023-12-19,359580.8084957301,183875.34300991002,175705.46548582008
2023-12-20,354881.6261913901,179176.16070557,175705.46548582008
2023-12-21,356030.25139270007,180324.78590688,175705.46548582008
2023-12-22,357955.2336747901,182249.76818897002,175705.46548582008
2023-12-26,357978.8314062501,182273.36592043,175705.46548582008
